Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
BZRAP1,7.102136915748332,4.103052818564363e-08,0.9147078427713903,0.9987319376010997,-0.26051907331637353,0.0003683305601735522
ALDH9A1,7.100637638873796,4.119770687874503e-08,0.9145622703683236,0.99873267201497,0.34477293986096325,1.7581429903336885e-06
ELF4,7.097070677621431,4.15982083367294e-08,0.9142158751686319,0.9987344183865654,-0.02090947654275184,0.7787482239841899
PSAP,7.09694968001236,4.1611862606832156e-08,0.9142041233307174,0.99873447760464,0.3512340248057635,1.0876819222686804e-06
GMPR,7.083093601723582,4.320572228898226e-08,0.9128577056757913,0.9987412494608763,-0.01497533550671431,0.8405377057585769
RNF13_2,7.08230900419867,4.329779213806672e-08,0.9127814263444389,0.9987416323510456,0.141649799417807,0.05578280982346901
SEC11A,7.079113025031688,4.367487582235955e-08,0.9124706672532901,0.9987431913900032,0.26466463558164255,0.00029396303657638917
TPM4_2,7.066188523245626,4.523383740454853e-08,0.911213258146796,0.9987494858756079,-0.029461104090909074,0.6921806385028647
TRIM26,7.064517703724159,4.543942238275273e-08,0.9110506238040368,0.9987502983974712,0.3372946599467804,3.0247587308034686e-06
CCDC171_4,7.062739975136012,4.565919535730819e-08,0.9108659161470869,0.9987512207502116,-0.36254930197977725,4.570319340155601e-07
HLA-DRB1,7.056415708709417,4.644975260532347e-08,0.9102617237222415,0.9987542345112909,0.10258764345192092,0.16699644828777252
PPARGC1B_2,7.044495739459414,4.797747071155856e-08,0.9087515020309832,0.998761745383552,0.24342258514203893,0.0008986104696949214
CPQ,7.044406189084443,4.7989137378374046e-08,0.9090915269555825,0.9987600570864307,0.3474545271518612,1.4423171791933553e-06
MEIS1,7.0432873877912945,4.813513642373727e-08,0.9089824622604965,0.9987605987913202,0.03371028921135063,0.6505283042063374
BCKDK,7.041350255861478,4.8388982934114656e-08,0.9087936037664412,0.9987615364265551,0.15684015291252934,0.03398108362638969
ZNF318,7.03842667406026,4.877465152938891e-08,0.908508524327754,0.998762950835568,0.35377933956440344,8.975586766721256e-07
CLUAP1,7.035005981929322,4.92298292254395e-08,0.9081748979795339,0.9987646046736706,-0.2772665468777679,0.00014477526082469779
SLFN13_2,7.033927163284061,4.9374268781433914e-08,0.9080696623799877,0.9987651260222478,0.19680632236286272,0.00757900978840584
FAM216A,7.0312156345407795,4.973919396677893e-08,0.9078051258578126,0.9987664358856907,-0.4081436089754671,9.742133535837493e-09
PECAM1,7.0289979101537625,5.003968011367552e-08,0.9075887277899533,0.9987675066671956,0.1744386439547322,0.01818991694491641
DBN1,7.0209540016934415,5.114499793181591e-08,0.9068035503769464,0.998771386428911,-0.33927764309002045,2.623030694497111e-06
TCEAL1,7.019366553256285,5.13660183393069e-08,0.9066485453895663,0.9987721513377112,-0.4097049110072441,8.449430317763278e-09
NUP153_2,7.018290629173412,5.151636589133438e-08,0.9065434780150299,0.9987726696281984,-0.22112668515380138,0.002628194646716535
TIE1_2,7.017386008985606,5.1643118680402964e-08,0.9064551329234195,0.9987731053103783,-0.2717464681322791,0.00019827733215283322
WDFY2,7.010168318070601,5.2665756572197184e-08,0.9057500550856171,0.9987765785945087,0.21041257564311422,0.004250027940480745
ARRB2,7.0072780024426065,5.3080967174386915e-08,0.9054676082716092,0.9987779680253727,0.19669712161057132,0.007613194051657256
CRELD1,7.007172367081878,5.309620459482108e-08,0.9054572843194262,0.9987780187907254,-0.05895832432429969,0.4278953565580117
ARHGAP26_2,7.003618385822455,5.361142551190225e-08,0.9051099025233422,0.9987797260911444,0.31351249275612403,1.5496226138261852e-05
ARHGAP5,6.999239096189236,5.425322152487274e-08,0.9046817333292141,0.9987818281472893,-0.20696156323414036,0.0049381604298786115
GCHFR,6.986922779285329,5.609999750362535e-08,0.9036613687716372,0.9987868273226297,0.370800075547882,2.3773606928714037e-07
TJP2,6.982097150758191,5.684072498180188e-08,0.9029084264008664,0.9987905070782063,0.044889423229426455,0.5462451882242254
TFAP2E,6.9676388022618045,5.911955728804501e-08,0.9015929609787445,0.9987969172366364,-0.018973127194744432,0.7987787442281518
ZNF85_2,6.966348524995964,5.932734121890348e-08,0.901440801126039,0.9987976571630565,-0.27179084922266,0.0001977818678387322
LAMP1_3,6.959415856900229,6.045642257024939e-08,0.9007821654844085,0.9988008563213503,0.32745986419531586,6.044515135184395e-06
CDKN1A,6.95690045706635,6.087141928518018e-08,0.9005354894395505,0.9988020529546897,0.35068460558881953,1.1334887362646381e-06
RNF13,6.951811840219385,6.171974434348365e-08,0.9000363352243628,0.9988044718122265,0.13270704978745898,0.07331644332560824
LOC100505812,6.944880192914412,6.289451017762276e-08,0.8993561090551832,0.9988077626257795,0.14306309664091973,0.053358220863042115
PKP4_3,6.928494783441237,6.576180734103093e-08,0.8977468456402231,0.9988155227204966,-0.06844190918444998,0.35725885602591845
CAPZA2,6.927212846684044,6.599161105945682e-08,0.8976208649697464,0.998816128721516,0.21210124435561648,0.003945817952878556
SLC11A1,6.926231395786836,6.616809520552768e-08,0.8975804078725602,0.9988163232850471,0.22323936475282694,0.0023842110306334834
MAP2K1,6.920586057370578,6.719250698198297e-08,0.8969694462107829,0.9988192587613389,0.27666765628978573,0.00014984837208668645
LAPTM4B,6.909301996175579,6.928824917085647e-08,0.8958595206284902,0.9988245785623601,-0.25241430500482515,0.0005664497922757832
TIGD1,6.9046844710980455,7.016470830337391e-08,0.8955086093649588,0.9988262569617193,-0.40237431782234157,1.638248529673314e-08
HSPA6,6.899498288828664,7.116242372312587e-08,0.8948944961782913,0.9988291902122172,0.37314111284524404,1.9683632371075181e-07
RYK,6.897494164393439,7.155179227023423e-08,0.8946971395894535,0.9988301317761059,-0.3068945797000155,2.3833854765203818e-05
MPP1,6.889438736653256,7.313859174733271e-08,0.8939036009614468,0.9988339123024006,-0.20341297653670853,0.005748384891942945
HDAC4_2,6.865884745480256,7.79846323061251e-08,0.8915807388217764,0.9988449295797868,0.32135152689530533,9.18179386734143e-06
TAL1_2,6.865662404844236,7.803188499692409e-08,0.8915587936758766,0.9988450333162228,-0.026746502676810127,0.7192921013787398
IQSEC1_2,6.864633911177526,7.825083983013665e-08,0.8914572763350308,0.9988455131118397,0.3197673122561867,1.0218276531600149e-05
FLT3,6.861521792516245,7.891715041329965e-08,0.8911500505915821,0.9988469642852816,-0.2879522862897762,7.727296622417375e-05
DNAJB9_2,6.861114647316206,7.900474252398055e-08,0.8911098526156702,0.998847154064942,-0.0026802833987176304,0.9712745299635194
NPC2,6.855358677781698,8.025359223303769e-08,0.8905414357969508,0.9988498352915064,0.21798400834542622,0.0030331444701579753
HYOU1,6.843492655894133,8.289120159162829e-08,0.8893689133968034,0.9988553522931473,0.1842867843225146,0.012513238858598622
PEA15,6.840241691799011,8.36289484324012e-08,0.8890475046089011,0.9988568613576491,0.3749889101980531,1.6940739890253946e-07
COBLL1_2,6.838235599882813,8.40874891386604e-08,0.8888491344879567,0.9988577920408893,-0.18277286841625276,0.013269234028968024
CD59_3,6.831038788088452,8.575342505644647e-08,0.8881372567832234,0.9988611275541533,-0.3314791867632911,4.568091102336854e-06
SNX2_2,6.829192871613544,8.618605148508308e-08,0.8879546088822128,0.9988619822528072,0.10289928080145813,0.16570423320969993
DIAPH2,6.820545219132414,8.824224385098287e-08,0.8870986353244277,0.9988659817867325,0.17503211015730072,0.0177933567859688
YES1_2,6.816910872212027,8.912107386442847e-08,0.8867387408477632,0.9988676604493948,-0.19887414982048293,0.006956948990731018
MSANTD3,6.816843293547846,8.91374984038247e-08,0.8866709110402891,0.9988679766342483,-0.3094737321744588,2.017714795505242e-05
RANBP2_2,6.812794590040081,9.012708961584329e-08,0.8863310116911448,0.9988695601249015,-0.3487322328610761,1.3116153953335714e-06
DDX1,6.797869351207616,9.387166277232025e-08,0.8848516393308867,0.9988764340183329,-0.09468042183789716,0.2023437025801851
PKD2,6.796245582522277,9.428838194836781e-08,0.8846905999574847,0.9988771805153007,-0.298018305547774,4.1783766979341735e-05
LOC100310756,6.788760131405757,9.623364010781074e-08,0.8844997420485529,0.9988780647859766,0.3169267696953151,1.2359746956382157e-05
CLCN3_4,6.786875381392393,9.672976898694905e-08,0.8837609400448369,0.9988814831577695,0.1290777455329083,0.08160313102303239
HLA-DMB,6.784445639784976,9.737315945025266e-08,0.8835197747329028,0.9988825974270952,0.155296732396245,0.03580168559685326
GALNT1_2,6.784148869893701,9.745203817680529e-08,0.8834903158630566,0.9988827334842132,-0.21769168322036578,0.0030735432810897216
ZNF321P,6.783851397250181,9.753116824640457e-08,0.8841170172714381,0.9988798365319488,-0.31964427151292973,1.0303251928105777e-05
TNFAIP2,6.768207924443287,1.0178490529485365e-07,0.8819070365767205,0.9988900288714185,0.2269862928248035,0.0020015075525242464
RELL2,6.766524831456429,1.0225355645920213e-07,0.8817397658715042,0.9988907976618999,0.14499115263073334,0.05019190695369623
PTPN18,6.760490207279792,1.039518058237006e-07,0.8811398649166301,0.9988935517898849,0.3371282248534428,3.061016144582619e-06
CYBA,6.759724357379711,1.041693502383872e-07,0.881063713750028,0.9988939010546344,0.25605536491952186,0.0004676586639578775
HOXA7,6.753571299111679,1.0593388131796458e-07,0.8804517448674,0.9988967050249796,-0.020007494081570897,0.7880615110548316
CD37,6.741310602742625,1.0954015375982148e-07,0.879231536381457,0.9989022810059555,0.07571680505641369,0.30833466671690596
CEP57_4,6.741257405875857,1.095560670089222e-07,0.8792262398369483,0.9989023051664108,-0.28095720354687964,0.00011688590393310231
PTPRG,6.727867139669793,1.1363655288220766e-07,0.8778924090326229,0.9989083776479379,0.08782784785427455,0.2371033281056348
ADRBK2,6.720624289689287,1.1590711597079612e-07,0.8771704116078182,0.9989116548177535,0.20593473685428265,0.005161371840959637
MX2,6.717948618421089,1.1675741786597472e-07,0.8769035966334577,0.9989128641525794,0.35267789174416725,9.755719511588966e-07
KIFAP3,6.715789385854048,1.1744817704326001e-07,0.8766882437831164,0.9989138395489634,-0.17680068243819022,0.016655803296650354
FAM120A_5,6.7126234270720175,1.1846844287505224e-07,0.8763724251816566,0.9989152688746191,0.24498937947869115,0.000830180515950548
HSPA4L_2,6.712601924206668,1.184754028327873e-07,0.8763702799333559,0.9989152785790313,0.08432102119236903,0.2564256359891004
PRKAR2B,6.709312523096913,1.1954496473725505e-07,0.8760420724809532,0.9989167625670369,0.28206012656698154,0.00010958138798586755
TGOLN2_2,6.70851058400643,1.1980718881961433e-07,0.8759620456861281,0.9989171241917827,0.3141201763422013,1.488788561302829e-05
SLC25A36_3,6.708174900552473,1.1991712496310973e-07,0.8759285459553484,0.9989172755450964,-0.3593384233792187,5.865179240690103e-07
CTA-331P3.1,6.7047686447016845,1.2103843143924643e-07,0.8755885719033754,0.9989188107246041,-0.35837586479771966,6.31724736216591e-07
MAP4K4,6.7037133839412775,1.2138794996200785e-07,0.87548323115843,0.998919286089191,0.18842549592240593,0.010636181968069309
BRPF1,6.695913948002168,1.24002945052532e-07,0.8747044149894964,0.9989227960593415,-0.24419939846154448,0.0008640601144111828
UQCR11,6.693020793569505,1.2498731748204282e-07,0.8744154091536581,0.9989240965157932,0.3575370287135779,6.738193559703367e-07
GALNT1_4,6.690346892617096,1.2590408402504004e-07,0.8741482529179797,0.9989252976749614,-0.23704389043255591,0.001234134357451276
PTGDR2,6.6892799880679865,1.2627176659054312e-07,0.874041641752423,0.9989257767460723,-0.2589820494428306,0.0004000820359398712
NKTR_5,6.688612382225495,1.2650239020317246e-07,0.8739749267143733,0.998926076462581,-0.32359851252524113,7.881231824275115e-06
EFEMP2,6.6837803039367545,1.2818431508094e-07,0.8734919551467554,0.9989282444582963,0.26299818188144475,0.0003220003535914708
VAV1,6.682742141699055,1.2854860082940024e-07,0.8733881682597228,0.9989287099430676,0.0515565011343108,0.48823075005602845
JAK2,6.670492588829172,1.329264176590435e-07,0.8721629865712466,0.9989341941816285,0.3301295436429841,5.020739191667656e-06
RCBTB2_2,6.666407815649649,1.344193784915428e-07,0.871754198912024,0.9989360196349851,0.2988385308256997,3.970164220415709e-05
ZNF121,6.635740092587844,1.4618086271874838e-07,0.8686813391395152,0.998949671461782,-0.19630414613861147,0.007737348224548173
NOTCH2_2,6.6301816170194625,1.4842097946408904e-07,0.8681236773123951,0.9989521357511871,0.2766394925507871,0.0001500909809246161
CAMK1,6.6294698099419,1.487103289683011e-07,0.8683517759599106,0.9989511282814408,0.3719476457866051,2.1676275574271468e-07
PAFAH1B3,6.6280815989949975,1.492762710312113e-07,0.8679129332120861,0.9989530659656081,-0.2567984805769081,0.00044956578985919196
TPP1,6.627226916714947,1.496257832657406e-07,0.8678271539467867,0.9989534444252711,0.3133267718368776,1.568678745778999e-05
EML2_2,6.616189383242815,1.5421415782821568e-07,0.866718919383775,0.9989583253504454,0.15339472244969138,0.038158118110713096
INPP4B_2,6.614856272252728,1.5477784201136876e-07,0.8665850086680956,0.9989589140411704,-0.20686056342268153,0.004959725263836536
SRGN_3,6.612792959545336,1.5565437159279778e-07,0.8663777245256399,0.9989598248316769,0.3084988169289507,2.1492235434547987e-05
CLTB_2,6.611431320283693,1.5623555341348354e-07,0.8662409152530237,0.9989604256547242,0.3432058619968148,1.972148520459076e-06
AP3M2_2,6.610889505100454,1.564674207419782e-07,0.8661864732884585,0.9989606646788718,-0.389338553313643,5.1150243653978336e-08
VEZF1_2,6.60847250728038,1.5750598987247148e-07,0.8659435863376127,0.9989617305895966,-0.3190951136051185,1.0690741020728912e-05
C9orf72,6.607776845029503,1.5780619556627797e-07,0.865873670746468,0.9989620372723358,0.257814221276005,0.00042588195489259324
ZSCAN12,6.600877208484831,1.6081502187779774e-07,0.8651800562831813,0.9989650763502463,-0.2590668108441679,0.0003982670089156919
TPSAB1,6.600657460992423,1.609117934292646e-07,0.8651579597115704,0.9989651730638267,-0.1498134742784638,0.042950553474079514
TLR4,6.598137334752433,1.6202579612507913e-07,0.8649045254991157,0.9989662818562434,0.3226970596296895,8.380493109600164e-06
PSRC1,6.596329006875118,1.6282993403325457e-07,0.8647226448758932,0.9989670770827165,0.3323618990935762,4.293311843176582e-06
AMD1,6.590123707050897,1.6562000995101188e-07,0.8640983427507699,0.998969803418551,-0.23936539877028792,0.0011006039050469817
AX748267,6.58428274628688,1.682902204293785e-07,0.8638172401057392,0.9989710293473065,0.17954589846070074,0.015015475611739448
IARS,6.58129504945733,1.6967276079660022e-07,0.8632096387956345,0.998973675684882,-0.1347269704659178,0.06900857964047268
PSMG1,6.580848074653528,1.6988057667806256e-07,0.8631646310095422,0.9989738715209091,-0.02115896399440576,0.7761776688883308
NAIP_2,6.571470376384372,1.7430019048282548e-07,0.8622200232887337,0.9989779756109809,0.13211009290738154,0.07463052348511101
MTF2_2,6.571036023155026,1.7450767807716066e-07,0.8623287021109224,0.998977504015523,-0.3460810665177337,1.596630887016253e-06
LACTB,6.570312237172615,1.7485397812102318e-07,0.8621033214928072,0.9989784818509325,0.287661515275249,7.863089396164303e-05
ZNF17_2,6.569007927077524,1.754797807923788e-07,0.8619718791195853,0.998979051823169,-0.2921836396517596,5.984074608927517e-05
MIR1204,6.563219013687578,1.7828459537824412e-07,0.861388352897899,0.9989815794672907,0.40238098618779194,1.6372739529100662e-08
SLC24A4,6.561896634989461,1.789316124823611e-07,0.8615887953071103,0.9989807117123742,0.30449039318550963,2.7798064711864448e-05
EFNA1,6.5598493425844735,1.7993798201931515e-07,0.8610485779809602,0.9989830492355947,-0.21685283552611553,0.0031921863980830753
BMI1,6.556024578689732,1.8183337509214598e-07,0.8606628165520108,0.9989847161228128,-0.1761190621365016,0.017086496386627407
MS4A3,6.547267490756584,1.8624904172543131e-07,0.8597791936999822,0.9989885270555723,0.17111429382484472,0.020556176184285003
LRP1_4,6.5462989724091765,1.8674398748915247e-07,0.85968143299506,0.9989889480649274,0.30165845936461133,3.32641220054731e-05
SLC8A1,6.543503182985994,1.8818016905860236e-07,0.859551223440213,0.9989895086251506,0.3016683047651156,3.324347550746203e-05
BC052775,6.543359354066351,1.8825435308633682e-07,0.8593846715985713,0.9989902253231137,-0.1443714464416295,0.05119212012561937
PTPN4,6.53686876134579,1.916328811007069e-07,0.8587292125320347,0.9989930423979905,-0.1438564768301206,0.052035826563129495
MN1,6.534831801877493,1.9270570264049983e-07,0.8585234461035355,0.9989939256152699,-0.27436690126896557,0.00017092193214100518
CYP1B1_4,6.5309754849732355,1.947533209659926e-07,0.858133813457202,0.9989955965566765,0.3487303222839094,1.3118021234859786e-06
CENPC,6.5153689875009215,2.0326610475677025e-07,0.856555886085602,0.9990023435854049,-0.310250936710533,1.9183580716343457e-05
ALDH3B1_2,6.5109037733487,2.0576991992241763e-07,0.8561041006828561,0.9990042694899205,0.30875658528260885,2.113686867171401e-05
KIF2A_2,6.509591617325574,2.0651157922789082e-07,0.8559713110527886,0.9990048350586471,-0.2454747410172179,0.0008099755652539246
P4HB,6.505856780472011,2.0863734957702347e-07,0.8555932796465519,0.9990064439095167,0.21027168731141294,0.004276338016600594
F8,6.502767630565681,2.1041224206082138e-07,0.8552805276340584,0.9990077735586987,0.32881183932470887,5.5035387180589424e-06
FXN,6.499142022228181,2.1251475260565658e-07,0.8549133761949131,0.9990093328890963,0.05013582183860002,0.5003103258028021
DNAJB12_2,6.489385365841809,2.1827829446752206e-07,0.8539248888439805,0.9990135225426068,0.19233187501663815,0.009096974649815046
